Year,Region,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value,Ethnicity
1990,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,501478.000018176,Asian or Pacific Islander
1990,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,10997.5083512542,Asian or Pacific Islander
1990,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,11819.6720212601,Asian or Pacific Islander
1990,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,11296.5535874087,Asian or Pacific Islander
1990,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,11351.105666978,Asian or Pacific Islander
1990,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,overall,nation,116248,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,total,nation,125410,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,1164.00238689444,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,1289.71531310838,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1402.48332494041,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1513.01900919393,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,overall,nation,3402872.70973843,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,total,nation,3366046.63146358,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,30009.6756357491,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,31144.6777711034,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,41054.2308882985,Black or African American
1990,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,40609.9397116467,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,overall,nation,32242,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,total,nation,35215,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,1128.55472482142,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,1275.51861851502,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1163.26182338639,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1270.52493984715,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,overall,nation,926889.522981929,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,total,nation,933560.864734843,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,27208.7437421822,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,29245.9126188216,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,33441.3248738199,Black or African American
1990,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,33682.0207727073,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,overall,nation,28323,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,total,nation,31114,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,853.485991110735,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,955.212270844532,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1037.66865825189,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1139.9224175705,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,overall,nation,774933.032663517,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,total,nation,795329.46587498,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,21170.5281047165,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,22663.1356749123,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,28391.1916194972,Black or African American
1990,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,29138.4549561375,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,overall,nation,6220,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,total,nation,6901,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,450.800002568156,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,506.382167301132,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,585.287270660547,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,649.367758011002,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,overall,nation,162720.098444395,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,total,nation,169666.091039339,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,11155.8678794036,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,11989.1153244152,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,15311.5759324977,Black or African American
1990,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,15965.1773871477,Black or African American
1990,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,overall,nation,286,Black or African American
1990,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,total,nation,291,Black or African American
1990,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,19.783627677064,Black or African American
1990,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,20.1820246214927,Black or African American
1990,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,29.2182583466144,Black or African American
1990,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,29.7290670589678,Black or African American
